review_id,rating_score,sentiment_label,dominant_topic,keyword_tags,confidence_level
2681,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623365
2682,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991564
2683,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855479
2684,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856759
2685,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.88483495
2686,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
2687,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991575
2688,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551074
2689,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848376
2690,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2691,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86623174
2692,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
2693,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
2694,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
2695,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2696,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392037
2697,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662117
2698,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855111
2699,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8855404
2700,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2701,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662329
2702,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396109
2703,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86518586
2704,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86584526
2705,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651909
2706,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396109
2707,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855479
2708,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
2709,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660217
2710,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991575
2711,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
2712,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
2713,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
2714,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396109
2715,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660227
2716,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2717,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855114
2718,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
2719,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
2720,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396107
2721,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
2722,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2723,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658443
2724,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623526
2725,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855477
2726,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662336
2727,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.839202
2728,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.83961105
2729,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
2730,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
2731,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551146
2732,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920896
2733,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.885548
2734,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
2735,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2736,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
2737,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
2738,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86601907
2739,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662322
2740,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2741,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392018
2742,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662558
2743,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86518997
2744,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.83961105
2745,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660231
2746,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664692
2747,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602396
2748,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8855403
2749,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2750,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855109
2751,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662557
2752,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86519253
2753,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660237
2754,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651875
2755,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392063
2756,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392165
2757,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2758,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662117
2759,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86622
2760,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660259
2761,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.885548
2762,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86646974
2763,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658129
2764,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991575
2765,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664706
2766,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554794
2767,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
2768,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991564
2769,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86601627
2770,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855115
2771,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
2772,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855479
2773,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.88483596
2774,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396108
2775,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
2776,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658151
2777,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.88554037
2778,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
2779,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855122
2780,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848365
2781,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
2782,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86518973
2783,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662317
2784,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855114
2785,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.839209
2786,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396109
2787,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662324
2788,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855476
